timestamp_unix;timestamp_esp;device_id;suhu;kelembaban;interval_ms;latency_ms;jitter_ms;packet_rate;label
1.779.146.151.764;94579;ESP32-IDS-01;28.6;65.5;457;20;2;3.5;normal
1.779.153.250.726;225371;ESP32-IDS-01;30.0;63.0;553;85;92;3.81;dos
1.779.146.782.082;157512;ESP32-IDS-01;28.6;61.5;351;18;2;2.6;normal
1779146066.92;9760;ESP32-IDS-01;28.5;63.7;732;19;1;0.9;normal
1.779.158.969.885;52295;ESP32-IDS-01;30.5;60.5;479;34;16;1.5;dos
1.779.158.204.266;357559;ESP32-IDS-01;30.3;60.8;922;29;11;2.2;dos
1.779.157.392.263;91697;ESP32-IDS-01;30.1;61.7;752;29;14;4.13;dos
1.779.145.659.686;926592;ESP32-IDS-01;28.4;65.2;727;20;1;1.6;normal
1.779.155.408.343;99122;ESP32-IDS-01;30.0;62.2;3486;18;3;2.49;dos
1.779.166.501.128;46179;ESP32-IDS-01;29.7;53.7;330;85;14;0.2;dos
1779151429.07;1230898;ESP32-IDS-01;30.0;64.2;491;100;120;1.7;dos
1.779.149.486.062;1290595;ESP32-IDS-01;28.9;68.2;366;20;0;2.8;normal
1.779.156.810.954;503521;ESP32-IDS-01;30.0;62.2;657;21;4;1.82;dos
1.779.149.643.047;1447586;ESP32-IDS-01;29.0;67.7;961;20;2;2.8;normal
1.779.151.815.066;1617116;ESP32-IDS-01;29.8;64.5;699;20;8;2.23;dos
1.779.148.787.354;591854;ESP32-IDS-01;28.9;68.5;809;22;3;2.3;normal
1.779.148.699.975;504482;ESP32-IDS-01;28.9;68.7;560;20;0;0.6;normal
1.779.166.463.363;8589;ESP32-IDS-01;29.7;53.8;777;29;8;1.6;dos
1779149693.02;1497557;ESP32-IDS-01;29.0;67.9;823;20;0;1.7;normal
1.779.148.601.457;405958;ESP32-IDS-01;28.8;69.2;350;21;0;0.3;normal
1.779.157.892.329;43463;ESP32-IDS-01;30.3;59.4;820;30;22;2.92;dos
1.779.148.776.417;580926;ESP32-IDS-01;28.9;68.5;423;20;2;0.1;normal
1.779.150.605.749;407697;ESP32-IDS-01;29.2;67.2;999;40;29;1.7;dos
1.779.146.798.207;13698;ESP32-IDS-01;28.6;63.1;965;19;2;2.3;normal
1.779.152.220.966;2023043;ESP32-IDS-01;29.9;64.1;447;23;6;5.54;dos
1.779.148.545.055;349533;ESP32-IDS-01;28.7;69.5;361;19;3;0.4;normal
1.779.149.514.878;1319412;ESP32-IDS-01;29.0;68.0;470;20;0;1.3;normal
1.779.148.223.263;27754;ESP32-IDS-01;27.9;68.6;958;20;0;0.2;normal
1.779.148.634.019;438521;ESP32-IDS-01;28.8;69.0;943;21;1;2.6;normal
1.779.145.508.524;775421;ESP32-IDS-01;28.4;68.1;606;21;1;1.4;normal
1.779.153.379.334;341036;ESP32-IDS-01;30.1;62.7;10000;3888;2095;1.56;dos
1.779.154.243.103;38867;ESP32-IDS-01;30.0;62.6;965;20;4;3.34;dos
1.779.145.911.567;93607;ESP32-IDS-01;28.6;66.1;836;92;112;0.9;normal
1.779.151.291.725;1093759;ESP32-IDS-01;29.9;64.5;763;20;0;3.1;dos
1.779.146.253.831;196680;ESP32-IDS-01;28.6;65.4;908;19;1;2.1;normal
1.779.145.331.813;598714;ESP32-IDS-01;28.3;71.4;900;19;1;1.4;normal
1.779.148.781.824;586312;ESP32-IDS-01;28.9;68.5;625;19;0;3.2;normal
1779149093.55;898047;ESP32-IDS-01;28.9;68.3;628;19;1;2.3;normal
1.779.149.160.208;964691;ESP32-IDS-01;28.8;68.5;397;25;7;0.1;normal
1.779.157.424.435;120772;ESP32-IDS-01;30.0;61.7;10000;1054;1016;1.44;dos
1.779.156.580.127;270617;ESP32-IDS-01;30.0;61.7;892;41;12;7.98;dos
1.779.155.009.029;277159;ESP32-IDS-01;30.0;62.5;460;20;10;2.67;dos
1.779.148.425.986;230455;ESP32-IDS-01;28.7;69.7;371;21;0;3.3;normal
1.779.145.729.113;16612;ESP32-IDS-01;28.5;65.4;667;21;1;0.5;normal
1779146482.82;109974;ESP32-IDS-01;28.6;63.7;976;225;327;3.5;normal
1.779.145.590.444;857367;ESP32-IDS-01;28.4;68.5;594;21;1;1.1;normal
1.779.146.175.854;118695;ESP32-IDS-01;28.6;63.1;320;20;1;2.8;normal
1.779.149.040.064;844578;ESP32-IDS-01;29.0;68.2;780;20;1;0.7;normal
1.779.155.010.459;278547;ESP32-IDS-01;30.0;62.5;626;27;15;4.9;dos
1779145316.73;583623;ESP32-IDS-01;28.3;68.4;751;21;1;2.8;normal
1.779.149.226.583;1031108;ESP32-IDS-01;28.9;68.5;392;20;1;3.1;normal
1.779.159.904.377;34585;ESP32-IDS-01;30.6;61.2;1265;922;1307;3.3;dos
1.779.146.353.813;35842;ESP32-IDS-01;28.7;63.1;560;20;1;1.4;normal
1.779.148.718.347;522860;ESP32-IDS-01;29.0;68.5;438;18;2;1.8;normal
1.779.157.712.549;13707;ESP32-IDS-01;30.3;61.0;965;32;21;4.37;dos
1.779.148.636.845;441306;ESP32-IDS-01;28.8;69.0;860;34;22;3.1;normal
1.779.146.003.084;185351;ESP32-IDS-01;28.6;63.0;929;19;1;0.7;normal
1.779.145.364.859;631750;ESP32-IDS-01;28.3;68.7;574;22;3;1.5;normal
1.779.149.756.527;1561070;ESP32-IDS-01;29.0;67.8;550;20;0;2.1;normal
1.779.156.939.658;85740;ESP32-IDS-01;30.0;62.3;972;27;16;3.56;dos
1.779.146.742.187;117612;ESP32-IDS-01;28.6;64.4;312;19;1;0.8;normal
1.779.157.619.573;92616;ESP32-IDS-01;30.2;61.4;1166;28;12;1.06;dos
1.779.148.942.996;747513;ESP32-IDS-01;28.9;68.5;428;19;3;0.4;normal
1.779.145.756.265;43769;ESP32-IDS-01;28.5;64.9;549;20;0;3.4;normal
1.779.145.618.687;885611;ESP32-IDS-01;28.4;67.1;887;20;1;2.7;normal
1.779.152.939.997;416765;ESP32-IDS-01;29.9;63.1;898;21;3;1.31;dos
1.779.154.377.716;56779;ESP32-IDS-01;30.0;62.4;602;31;13;1.86;dos
1.779.150.874.566;676554;ESP32-IDS-01;29.5;66.1;560;25;13;1.6;dos
1.779.146.331.292;13294;ESP32-IDS-01;28.7;65.1;686;20;0;1.8;normal
1.779.149.276.383;1080911;ESP32-IDS-01;28.9;68.4;552;19;1;2.2;normal
1.779.148.920.844;725360;ESP32-IDS-01;28.9;68.5;629;19;0;2.2;normal
1.779.148.424.893;229388;ESP32-IDS-01;28.6;69.7;599;20;1;1.4;normal
1.779.158.431.916;53017;ESP32-IDS-01;30.2;61.4;972;33;9;2.53;dos
1779158155.23;308423;ESP32-IDS-01;30.3;59.2;633;34;6;2.38;dos
1.779.146.754.037;129460;ESP32-IDS-01;28.6;64.7;349;21;1;1.6;normal
1.779.159.146.952;90310;ESP32-IDS-01;30.5;60.7;563;34;11;3.08;dos
1.779.145.611.423;878345;ESP32-IDS-01;28.4;67.5;670;22;2;2.0;normal
1.779.146.729.106;104509;ESP32-IDS-01;28.6;62.3;811;27;15;3.1;normal
1.779.146.634.935;10356;ESP32-IDS-01;28.7;61.6;732;20;0;0.9;normal
1.779.159.734.577;129291;ESP32-IDS-01;30.7;61.1;808;892;1281;0.2;dos
1.779.148.316.631;121124;ESP32-IDS-01;28.4;70.3;851;20;1;0.1;normal
1.779.167.124.035;162929;ESP32-IDS-01;28.8;53.3;786;19;1;2.5;dos
1.779.149.642.088;1446625;ESP32-IDS-01;29.0;67.7;388;20;0;3.0;normal
1.779.154.190.924;22916;ESP32-IDS-01;29.9;61.3;3826;49;25;3.3;dos
1.779.156.989.315;133292;ESP32-IDS-01;29.9;62.5;560;36;25;1.4;dos
1.779.146.500.832;128594;ESP32-IDS-01;28.6;64.4;468;22;8;2.6;normal
1.779.148.724.932;529440;ESP32-IDS-01;29.0;68.5;431;20;1;0.2;normal
1.779.150.607.466;408354;ESP32-IDS-01;29.2;67.2;657;30;20;3.34;dos
1779149719.08;1523605;ESP32-IDS-01;29.0;67.9;784;20;0;2.4;normal
1.779.145.451.877;718623;ESP32-IDS-01;28.3;71.2;465;19;2;0.6;normal
1.779.146.726.548;101950;ESP32-IDS-01;28.6;62.3;516;19;3;1.9;normal
1.779.150.427.445;229455;ESP32-IDS-01;28.8;68.0;631;27;16;2.3;dos
1779146456.24;83987;ESP32-IDS-01;28.6;63.9;633;19;2;0.8;normal
1.779.149.659.553;1464092;ESP32-IDS-01;29.0;67.8;337;20;0;3.4;normal
1.779.154.198.072;30176;ESP32-IDS-01;29.9;62.7;474;23;9;3.71;dos
1.779.148.562.745;367249;ESP32-IDS-01;28.7;69.4;649;19;1;1.4;normal
1.779.148.934.319;738806;ESP32-IDS-01;28.9;68.5;876;21;3;1.6;normal
1.779.149.279.471;1084000;ESP32-IDS-01;28.9;68.4;804;19;3;0.6;normal
1.779.159.557.239;368442;ESP32-IDS-01;30.7;61.0;320;25;7;1.7;dos
1.779.150.831.461;633435;ESP32-IDS-01;29.5;66.2;397;40;48;1.9;dos
1.779.157.881.277;34408;ESP32-IDS-01;30.3;60.8;732;63;23;6.36;dos
1.779.145.469.151;736070;ESP32-IDS-01;28.3;66.0;699;21;1;0.8;normal
1779159010.89;93309;ESP32-IDS-01;30.5;60.6;972;29;7;5.62;dos
1.779.149.651.966;1456507;ESP32-IDS-01;29.0;67.7;788;19;2;3.1;normal
1.779.165.635.419;1288928;ESP32-IDS-01;31.4;58.4;1227;9999;0;4.01;dos
1.779.150.141.506;1946021;ESP32-IDS-01;28.9;68.0;838;24;10;1.8;dos
1.779.145.266.289;533199;ESP32-IDS-01;28.2;67.1;697;21;2;2.4;normal
1.779.146.622.215;118804;ESP32-IDS-01;28.7;63.8;320;20;0;2.8;normal
1.779.156.766.469;459019;ESP32-IDS-01;30.0;62.0;1258;25;5;1.39;dos
1.779.158.596.244;75519;ESP32-IDS-01;30.1;61.5;9255;82;25;1.81;dos
1.779.148.641.073;445577;ESP32-IDS-01;28.8;69.0;729;20;1;1.6;normal
1.779.145.831.249;13484;ESP32-IDS-01;28.5;65.0;686;20;1;1.8;normal
1.779.152.077.436;1877891;ESP32-IDS-01;29.8;64.4;1365;546;763;0.9;dos
1.779.164.969.513;639083;ESP32-IDS-01;30.5;61.0;10000;744;538;1.0;dos
1.779.151.417.101;1219166;ESP32-IDS-01;29.9;64.3;947;21;1;3.0;dos
1.779.146.278.268;221116;ESP32-IDS-01;28.6;65.1;945;19;0;2.5;normal
1.779.145.350.773;617673;ESP32-IDS-01;28.3;66.4;809;26;10;2.3;normal
1.779.157.474.058;40238;ESP32-IDS-01;30.2;61.6;965;153;268;3.34;dos
1.779.166.200.679;57080;ESP32-IDS-01;31.0;54.6;376;33;11;7.82;dos
1.779.149.595.931;1400434;ESP32-IDS-01;29.1;67.7;497;27;6;2.5;normal
1.779.148.765.799;570309;ESP32-IDS-01;28.9;68.5;471;20;1;0.8;normal
1.779.152.623.499;100185;ESP32-IDS-01;29.9;63.5;995;47;22;3.21;dos
1.779.156.271.745;128703;ESP32-IDS-01;30.1;61.8;601;29;9;2.16;dos
1.779.145.579.742;846671;ESP32-IDS-01;28.4;68.2;842;19;2;1.6;normal
1.779.148.900.273;704785;ESP32-IDS-01;28.9;68.5;681;20;5;3.3;normal
1.779.151.515.729;1317799;ESP32-IDS-01;30.0;64.0;542;20;0;0.2;dos
1.779.164.787.921;450046;ESP32-IDS-01;30.2;62.5;10000;2345;4607;0.86;dos
1.779.159.332.327;143511;ESP32-IDS-01;30.5;61.1;701;29;14;2.23;dos
1.779.146.443.873;71638;ESP32-IDS-01;28.7;63.7;518;21;3;3.2;normal
1.779.155.142.881;410971;ESP32-IDS-01;30.0;62.2;669;27;24;3.1;dos
1.779.166.509.074;54321;ESP32-IDS-01;29.5;53.7;972;20;4;2.53;dos
1.779.146.679.734;55155;ESP32-IDS-01;28.7;63.9;873;19;1;0.8;normal
1.779.164.938.524;610292;ESP32-IDS-01;30.5;61.0;587;25;6;5.11;dos
1.779.151.768.025;1570054;ESP32-IDS-01;29.8;64.5;923;28;9;8.52;dos
1.779.148.563.865;368369;ESP32-IDS-01;28.7;69.4;743;19;1;0.5;normal
1779151313.41;1115473;ESP32-IDS-01;29.9;64.4;392;20;0;3.1;dos
1.779.145.987.227;169488;ESP32-IDS-01;28.6;65.3;442;20;1;2.4;normal
1.779.148.878.979;683493;ESP32-IDS-01;28.9;68.5;810;20;1;2.9;normal
1.779.164.896.506;568211;ESP32-IDS-01;30.5;61.2;613;49;33;2.33;dos
1.779.149.584.026;1388537;ESP32-IDS-01;29.1;67.8;412;20;1;2.0;normal
1.779.145.449.631;716554;ESP32-IDS-01;28.3;68.5;702;21;1;1.3;normal
1.779.145.933.901;116160;ESP32-IDS-01;28.6;64.6;772;21;1;1.1;normal
1.779.145.719.261;6711;ESP32-IDS-01;28.5;67.1;466;37;28;0.1;normal
1.779.146.227.899;170718;ESP32-IDS-01;28.6;63.3;590;20;2;1.2;normal
1.779.152.625.858;102645;ESP32-IDS-01;29.9;63.5;795;21;6;3.26;dos
1.779.149.126.196;930713;ESP32-IDS-01;28.9;68.3;317;20;0;2.5;normal
1.779.149.146.109;950607;ESP32-IDS-01;28.9;68.4;607;19;1;2.6;normal
1.779.160.045.884;38455;ESP32-IDS-01;30.6;61.5;474;49;58;1.6;dos
1.779.145.347.858;614763;ESP32-IDS-01;28.3;68.4;708;25;6;2.0;normal
1.779.149.678.342;1482715;ESP32-IDS-01;29.0;67.8;453;75;168;1.3;normal
1.779.148.484.264;288739;ESP32-IDS-01;28.7;69.5;553;19;1;0.2;normal
1.779.165.701.994;1373788;ESP32-IDS-01;31.4;58.2;1182;22;6;1.0;dos
1.779.145.340.982;607874;ESP32-IDS-01;28.3;66.6;774;29;23;2.8;normal
1.779.145.248.869;515787;ESP32-IDS-01;28.3;67.3;491;20;1;1.7;normal
1.779.165.970.103;76141;ESP32-IDS-01;31.4;57.6;376;37;9;2.5;dos
1779145181.79;448705;ESP32-IDS-01;28.3;69.2;352;20;0;1.6;normal
1.779.150.783.677;585725;ESP32-IDS-01;29.5;66.3;1307;18;2;4.17;dos
1.779.145.459.322;726246;ESP32-IDS-01;28.3;68.6;793;20;0;3.0;normal
1.779.155.834.266;101124;ESP32-IDS-01;30.0;62.2;808;3208;2816;0.2;dos
1.779.149.574.871;1379412;ESP32-IDS-01;29.1;67.8;486;18;2;1.3;normal
1.779.166.732.778;277928;ESP32-IDS-01;29.3;52.4;4030;48;24;1.0;dos
1.779.152.936.951;413667;ESP32-IDS-01;29.9;63.1;320;39;21;2.8;dos
1.779.149.395.408;1199933;ESP32-IDS-01;29.0;68.1;541;19;3;2.3;normal
1.779.146.760.566;135990;ESP32-IDS-01;28.6;63.5;717;20;1;3.4;normal
1.779.165.564.769;1236536;ESP32-IDS-01;31.2;58.8;980;34;11;2.9;dos
1.779.155.355.292;42380;ESP32-IDS-01;30.0;62.3;10000;1237;1803;1.79;dos
1.779.154.251.524;43392;ESP32-IDS-01;30.0;62.6;330;445;638;0.2;dos
1.779.157.749.711;50885;ESP32-IDS-01;30.3;60.9;956;19;3;1.0;dos
1779151239.69;1041752;ESP32-IDS-01;29.8;64.8;585;20;1;2.2;dos
1.779.150.101.402;1905931;ESP32-IDS-01;28.9;67.9;632;20;0;1.3;dos
1.779.146.621.124;117675;ESP32-IDS-01;28.7;63.8;654;20;0;2.4;normal
1.779.148.642.875;447377;ESP32-IDS-01;28.8;69.0;559;21;3;3.4;normal
1.779.152.712.078;188773;ESP32-IDS-01;29.9;63.4;553;43;26;2.0;dos
1.779.154.456.994;135929;ESP32-IDS-01;30.1;62.4;3434;76;71;3.19;dos
1.779.148.847.725;652231;ESP32-IDS-01;28.9;68.6;682;21;2;2.8;normal
1.779.158.203.365;356637;ESP32-IDS-01;30.3;60.8;535;21;7;3.77;dos
1.779.149.050.164;854684;ESP32-IDS-01;29.0;68.2;855;19;1;2.2;normal
1.779.152.981.499;458283;ESP32-IDS-01;29.9;61.5;711;18;3;4.21;dos
1.779.145.779.963;67465;ESP32-IDS-01;28.5;66.1;786;20;0;0.2;normal
1.779.151.405.601;1207666;ESP32-IDS-01;29.9;64.3;857;20;0;0.8;dos
1.779.145.738.854;26364;ESP32-IDS-01;28.5;65.5;931;17;1;0.9;normal
1.779.146.614.472;111036;ESP32-IDS-01;28.7;63.7;387;20;0;0.6;normal
1.779.148.509.418;313918;ESP32-IDS-01;28.7;69.5;835;18;2;3.0;normal
1.779.146.475.838;103603;ESP32-IDS-01;28.6;62.8;811;21;2;3.1;normal
1.779.165.698.503;1370225;ESP32-IDS-01;31.4;58.4;336;22;12;9.13;dos
1.779.148.964.739;769254;ESP32-IDS-01;28.9;68.5;377;20;0;2.0;normal
1.779.165.923.756;26947;ESP32-IDS-01;31.5;57.5;732;63;31;2.27;dos
1.779.159.961.466;94454;ESP32-IDS-01;30.5;61.5;808;32;13;1.44;dos
1.779.146.518.571;15158;ESP32-IDS-01;28.6;62.0;593;20;0;0.7;normal
1.779.146.756.751;132179;ESP32-IDS-01;28.6;63.2;516;19;2;0.9;normal
1779148866.13;670643;ESP32-IDS-01;28.9;68.6;886;20;0;2.1;normal
1.779.159.169.412;96464;ESP32-IDS-01;30.5;60.7;808;9999;0;2.68;dos
1.779.151.531.775;1333680;ESP32-IDS-01;29.9;64.1;656;75;83;2.1;dos
1.779.146.531.611;28191;ESP32-IDS-01;28.6;62.5;480;22;2;0.4;normal
1.779.146.203.327;146022;ESP32-IDS-01;28.6;62.3;998;69;80;1.0;normal
1.779.155.004.615;272694;ESP32-IDS-01;30.0;62.5;570;27;15;10.32;dos
1.779.154.283.047;78805;ESP32-IDS-01;30.0;62.6;2335;25;20;1.7;dos
1.779.154.962.881;230951;ESP32-IDS-01;30.0;62.5;841;21;6;1.9;dos
1.779.148.215.738;20231;ESP32-IDS-01;27.8;67.8;956;19;2;1.0;normal
1.779.145.396.756;663655;ESP32-IDS-01;28.3;66.6;711;28;22;3.5;normal
1.779.166.696.644;241888;ESP32-IDS-01;29.3;52.4;454;29;16;5.7;dos
1.779.146.355.712;37742;ESP32-IDS-01;28.7;63.5;795;20;0;2.0;normal
1.779.148.493.253;297748;ESP32-IDS-01;28.7;69.5;326;21;3;2.6;normal
1.779.146.129.196;72038;ESP32-IDS-01;28.6;65.9;518;19;1;3.2;normal
1.779.165.427.555;1098297;ESP32-IDS-01;31.1;59.2;1359;371;521;3.74;dos
1.779.145.648.629;915558;ESP32-IDS-01;28.4;63.2;938;20;0;1.8;normal
1.779.164.805.036;476644;ESP32-IDS-01;30.3;62.1;685;33;19;3.5;dos
1.779.165.928.788;34835;ESP32-IDS-01;31.4;57.6;479;34;27;1.5;dos
1.779.155.042.014;307666;ESP32-IDS-01;30.0;62.4;671;478;499;7.77;dos
1.779.151.756.318;1557187;ESP32-IDS-01;29.8;64.5;10000;407;983;3.25;dos
1779145220.84;487757;ESP32-IDS-01;28.3;68.9;504;20;0;0.4;normal
1.779.148.899.591;704104;ESP32-IDS-01;28.9;68.5;525;20;0;2.2;normal
1779146074.58;17422;ESP32-IDS-01;28.5;63.0;820;18;3;1.7;normal
1.779.146.360.379;42407;ESP32-IDS-01;28.7;62.2;467;20;0;2.1;normal
1779156043.31;45568;ESP32-IDS-01;30.1;62.0;314;22;7;1.5;dos
1.779.167.436.595;475416;ESP32-IDS-01;28.6;52.4;962;35;27;3.08;dos
1.779.146.779.258;154504;ESP32-IDS-01;28.7;61.9;371;79;89;2.9;normal
1.779.150.604.714;406698;ESP32-IDS-01;29.2;67.2;752;32;16;2.23;dos
1.779.146.162.551;105396;ESP32-IDS-01;28.6;64.6;676;19;2;1.6;normal
1779148727.36;531869;ESP32-IDS-01;29.0;68.5;529;19;0;3.4;normal
1.779.152.310.429;2112489;ESP32-IDS-01;29.9;64.0;670;29;10;4.99;dos
1779153922.71;59627;ESP32-IDS-01;30.0;62.5;3917;67;9;2.66;dos
1779145360.0;626921;ESP32-IDS-01;28.3;68.9;538;20;0;1.5;normal
1.779.145.099.408;366297;ESP32-IDS-01;28.2;69.8;722;18;2;1.6;normal
1.779.155.326.252;17039;ESP32-IDS-01;30.0;62.3;593;24;11;0.7;dos
1.779.149.108.164;912655;ESP32-IDS-01;28.9;68.3;551;20;4;3.4;normal
1.779.156.496.696;189271;ESP32-IDS-01;30.0;61.8;747;17;2;5.28;dos
1.779.146.553.672;50249;ESP32-IDS-01;28.6;64.0;697;23;5;2.8;normal
1.779.148.598.682;403180;ESP32-IDS-01;28.8;69.2;428;21;2;3.4;normal
1.779.153.572.114;546866;ESP32-IDS-01;30.0;62.7;307;52;16;0.8;dos
1.779.157.658.923;131898;ESP32-IDS-01;30.2;61.3;779;38;16;6.52;dos
1.779.146.772.645;148045;ESP32-IDS-01;28.6;63.8;674;20;0;2.4;normal
1.779.153.208.194;182975;ESP32-IDS-01;30.0;63.0;697;42;23;8.54;dos
1.779.146.559.549;56139;ESP32-IDS-01;28.6;63.6;918;18;1;1.7;normal
1.779.148.671.088;475567;ESP32-IDS-01;28.9;68.9;850;21;2;3.0;normal
1.779.158.561.553;42975;ESP32-IDS-01;30.2;61.5;474;46;43;3.71;dos
1.779.146.294.836;237683;ESP32-IDS-01;28.6;65.5;587;20;1;1.7;normal
1.779.150.340.461;140447;ESP32-IDS-01;28.8;68.0;993;24;26;4.51;dos
1.779.145.985.417;167682;ESP32-IDS-01;28.6;64.4;413;20;1;2.8;normal
1779149802.7;1607244;ESP32-IDS-01;29.0;67.8;507;20;0;1.1;normal
1.779.151.582.559;1384628;ESP32-IDS-01;29.9;64.2;404;20;1;2.9;dos
1.779.149.284.617;1089126;ESP32-IDS-01;28.9;68.4;373;17;2;2.3;normal
1.779.145.577.529;844455;ESP32-IDS-01;28.4;67.8;421;21;1;2.5;normal
1.779.146.739.254;114669;ESP32-IDS-01;28.6;64.1;669;23;8;3.1;normal
1.779.149.373.583;1178101;ESP32-IDS-01;29.0;68.2;802;23;10;2.9;normal
1.779.145.103.112;369999;ESP32-IDS-01;28.2;69.5;655;20;2;1.9;normal
1.779.151.772.094;1574118;ESP32-IDS-01;29.8;64.5;768;36;29;0.2;dos
1.779.152.671.345;148099;ESP32-IDS-01;29.9;63.4;697;31;17;5.67;dos
1.779.145.702.254;969160;ESP32-IDS-01;28.5;65.9;594;20;1;1.1;normal
1779154649.52;328593;ESP32-IDS-01;30.1;62.3;836;42;28;2.1;dos
1.779.149.590.133;1394672;ESP32-IDS-01;29.1;67.7;976;19;1;2.8;normal
1779145270.18;536922;ESP32-IDS-01;28.2;67.6;895;78;170;1.2;normal
1.779.146.043.258;225327;ESP32-IDS-01;28.6;64.3;480;86;93;2.2;normal
1.779.149.599.794;1404331;ESP32-IDS-01;29.1;67.7;437;19;1;2.4;normal
1.779.149.573.021;1377531;ESP32-IDS-01;29.1;67.8;954;29;6;0.8;normal
1779158783.88;46353;ESP32-IDS-01;30.2;61.5;314;29;14;1.5;dos
1.779.164.531.149;202789;ESP32-IDS-01;29.7;64.7;717;28;2;4.79;dos
1.779.159.274.864;74258;ESP32-IDS-01;30.5;60.8;10000;9999;0;0.25;dos
1.779.148.378.051;182542;ESP32-IDS-01;28.5;70.0;897;21;2;2.8;normal
1.779.148.562.745;367249;ESP32-IDS-01;28.7;69.4;649;19;1;1.4;normal
1.779.166.957.451;501588;ESP32-IDS-01;29.0;53.7;3220;395;511;0.51;dos
1.779.160.095.334;11517;ESP32-IDS-01;30.7;61.1;1249;28;12;4.2;dos
1.779.148.352.546;157040;ESP32-IDS-01;28.5;70.1;351;19;4;2.6;normal
1.779.146.013.918;196127;ESP32-IDS-01;28.6;61.8;914;24;11;0.4;normal
1.779.158.880.728;51644;ESP32-IDS-01;30.5;60.7;330;366;513;0.2;dos
1.779.151.991.556;1793623;ESP32-IDS-01;29.8;64.4;553;25;17;2.5;dos
1779156286.76;129625;ESP32-IDS-01;30.0;61.8;455;9999;0;5.1;dos
1.779.157.118.063;263566;ESP32-IDS-01;30.0;62.4;3587;236;605;1.9;dos
1.779.148.240.932;45421;ESP32-IDS-01;28.0;69.5;379;21;1;0.3;normal
1.779.148.285.416;89911;ESP32-IDS-01;28.2;70.4;631;19;1;2.3;normal
1779157119.65;265790;ESP32-IDS-01;30.0;62.4;560;27;8;5.57;dos
1779157651.96;123503;ESP32-IDS-01;30.2;61.3;3829;499;686;3.06;dos
1.779.146.114.747;56518;ESP32-IDS-01;28.5;64.1;301;369;530;3.0;normal
1.779.148.887.548;692064;ESP32-IDS-01;28.9;68.5;702;19;2;1.3;normal
1.779.149.075.739;880266;ESP32-IDS-01;28.9;68.3;1210;17;2;3.4;normal
1.779.149.379.046;1183566;ESP32-IDS-01;29.0;68.1;721;21;2;2.1;normal
1.779.164.985.083;656849;ESP32-IDS-01;30.6;60.7;443;23;10;2.4;dos
1.779.156.898.944;45069;ESP32-IDS-01;29.9;62.4;965;22;6;3.34;dos
1.779.150.105.839;1910351;ESP32-IDS-01;28.9;67.9;422;33;18;1.8;dos
1.779.148.636.845;441306;ESP32-IDS-01;28.8;69.0;860;34;22;3.1;normal
1.779.146.726.548;101950;ESP32-IDS-01;28.6;62.3;516;19;3;1.9;normal
1.779.151.057.072;859123;ESP32-IDS-01;29.7;65.4;368;17;1;2.2;dos
1.779.148.422.028;226526;ESP32-IDS-01;28.6;69.8;519;19;2;2.4;normal
1.779.149.300.528;1104997;ESP32-IDS-01;28.9;68.3;934;31;18;1.6;normal
1.779.145.507.338;774260;ESP32-IDS-01;28.3;67.4;320;21;1;1.8;normal
1.779.164.668.898;340642;ESP32-IDS-01;30.0;63.3;494;24;10;3.4;dos
1.779.154.558.642;237733;ESP32-IDS-01;30.1;62.3;848;37;1;0.7;dos
1.779.145.516.182;783080;ESP32-IDS-01;28.4;68.5;834;20;1;0.9;normal
1779146514.64;11228;ESP32-IDS-01;28.6;63.2;965;19;1;3.4;normal
1.779.146.225.853;168699;ESP32-IDS-01;28.6;64.0;458;19;1;0.9;normal
1.779.150.559.481;359459;ESP32-IDS-01;29.1;67.4;4414;698;1009;2.23;dos
1.779.151.939.905;1737939;ESP32-IDS-01;29.8;64.2;1320;688;989;3.86;dos
1.779.149.341.236;1145764;ESP32-IDS-01;29.0;68.2;399;20;2;0.7;normal
1.779.149.340.588;1144796;ESP32-IDS-01;29.0;68.2;720;125;317;0.9;normal
1.779.150.244.088;45957;ESP32-IDS-01;28.9;67.9;467;72;161;2.1;dos
1.779.165.066.329;736888;ESP32-IDS-01;30.7;60.3;3430;420;529;2.2;dos
1.779.155.082.802;339188;ESP32-IDS-01;30.1;62.3;10000;9999;0;0.87;dos
1.779.145.586.805;853729;ESP32-IDS-01;28.4;66.2;913;21;0;0.7;normal
1.779.148.203.377;7873;ESP32-IDS-01;27.7;63.5;1225;17;2;3.3;normal
1.779.166.681.429;226558;ESP32-IDS-01;29.3;54.6;848;51;14;3.06;dos
1.779.146.221.464;164301;ESP32-IDS-01;28.6;64.0;733;21;3;1.5;normal
1.779.146.601.401;97959;ESP32-IDS-01;28.7;63.6;410;22;2;0.9;normal
1.779.166.291.591;147946;ESP32-IDS-01;30.5;54.9;873;40;33;3.59;dos
1.779.158.600.823;78642;ESP32-IDS-01;30.1;61.5;581;1242;1286;4.12;dos
1779148595.28;399719;ESP32-IDS-01;28.8;69.2;783;19;3;2.2;normal
1.779.145.183.556;450465;ESP32-IDS-01;28.3;69.2;403;21;1;2.1;normal
1.779.149.058.149;862661;ESP32-IDS-01;29.0;68.2;364;21;7;2.5;normal
1.779.151.993.907;1795826;ESP32-IDS-01;29.8;64.4;787;52;68;4.37;dos
1.779.155.995.915;128494;ESP32-IDS-01;30.0;62.2;590;23;9;4.79;dos
